Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2025-04-17_10:39:06,51.0,45.0,51.0,45.0,46.0,44.0,45.0,45.0,45.0,3298.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1774.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.7,0.0,5.9,5.9,0.0,0.0,11.8,0.0,0.0,0.0,82.4,0.0,0.0,0.0,0.0,0.0,0.0,11.7,6.1,0,0.7
2025-04-17_10:39:06,51.0,45.0,51.0,45.0,46.0,44.0,45.0,45.0,45.0,3418.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3691.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.2,8.7,0.0,0.0,4.3,0.0,9.1,0.0,0.0,0.0,27.3,13.0,0.0,4.5,4.3,0.0,4.2,11.0,4.9,0,0.7
2025-04-17_10:39:07,51.0,45.0,51.0,45.0,46.0,44.0,45.0,45.0,45.0,3314.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,997.5,3400.0,1197.9,3400.0,3400.0,3400.0,3400.0,5.3,8.7,0.0,0.0,4.3,0.0,4.3,4.2,0.0,0.0,40.0,8.3,0.0,8.3,4.3,0.0,0.0,8.8,2.7,0,0.8
2025-04-17_10:39:07,51.0,45.0,51.0,45.0,46.0,44.0,45.0,45.0,45.0,3249.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1000.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.1,8.3,4.2,0.0,8.0,0.0,0.0,0.0,8.0,4.0,29.2,0.0,4.0,0.0,3.8,0.0,11.5,8.4,2.3,0,0.7
2025-04-17_10:39:07,51.0,45.0,51.0,45.0,46.0,44.0,45.0,45.0,45.0,3312.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,997.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.1,16.0,4.2,0.0,4.3,4.2,4.2,8.7,4.3,4.3,30.4,8.3,0.0,4.3,0.0,4.2,4.3,9.2,3.1,0,0.8
2025-04-17_10:39:07,45.0,44.0,45.0,44.0,45.0,44.0,44.0,45.0,44.0,2914.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2002.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.3,9.1,4.5,0.0,4.5,0.0,0.0,0.0,4.5,4.3,31.8,0.0,0.0,4.5,0.0,0.0,0.0,8.9,2.8,0,0.7
2025-04-17_10:39:08,45.0,44.0,45.0,44.0,45.0,44.0,44.0,45.0,44.0,3306.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1908.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.0,9.5,12.5,0.0,4.3,0.0,0.0,4.3,4.3,0.0,37.5,15.4,4.3,8.7,0.0,4.3,0.0,9.2,3.2,0,0.7
2025-04-17_10:39:08,45.0,44.0,45.0,44.0,45.0,44.0,44.0,45.0,44.0,3057.8,1492.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2039.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.3,13.6,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,31.8,0.0,0.0,4.5,0.0,4.3,0.0,8.9,2.9,0,0.7
2025-04-17_10:39:08,45.0,44.0,45.0,44.0,45.0,44.0,44.0,45.0,44.0,3308.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1938.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.3,13.0,12.0,0.0,4.5,0.0,8.3,0.0,8.3,0.0,33.3,8.7,4.2,4.5,0.0,0.0,0.0,8.7,2.7,0,0.7
2025-04-17_10:39:08,45.0,44.0,45.0,44.0,45.0,44.0,44.0,45.0,44.0,3249.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,995.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.3,17.4,8.3,0.0,12.0,0.0,0.0,0.0,0.0,4.2,34.6,0.0,0.0,8.3,0.0,0.0,4.2,9.0,2.9,0,0.8
2025-04-17_10:39:09,46.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,2719.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,993.7,3400.0,3400.0,1255.3,3400.0,3400.0,1209.8,4.8,12.5,0.0,0.0,4.2,0.0,4.2,0.0,0.0,0.0,30.4,4.2,0.0,8.3,0.0,4.2,0.0,8.8,2.7,0,0.7
2025-04-17_10:39:09,46.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,3181.9,3400.0,3400.0,3400.0,2325.3,3400.0,3400.0,3400.0,3400.0,3400.0,1981.9,3400.0,3400.0,3400.0,2105.9,3400.0,3400.0,6.8,8.7,4.5,4.3,9.1,0.0,29.2,0.0,9.5,0.0,34.8,4.5,4.3,4.5,4.5,0.0,0.0,11.5,5.4,0,0.8
2025-04-17_10:39:09,46.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,3326.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2227.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,9.6,9.5,9.1,0.0,19.0,0.0,18.2,13.6,4.5,4.8,35.0,8.7,0.0,4.8,30.4,0.0,0.0,9.0,4.1,0,0.8
2025-04-17_10:39:09,46.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,3237.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2705.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.6,9.5,4.8,4.5,9.1,0.0,0.0,4.5,4.5,0.0,30.4,0.0,0.0,4.5,0.0,0.0,0.0,6.6,3.5,0,0.8
2025-04-17_10:39:09,46.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,3208.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1784.0,3400.0,1948.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.6,8.7,4.5,0.0,4.3,0.0,0.0,0.0,13.6,4.3,31.8,4.3,0.0,4.5,0.0,0.0,0.0,6.6,3.4,0,0.8
