Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2025-04-17_10:43:53,47.0,43.0,43.0,42.0,43.0,48.0,42.0,43.0,43.0,3332.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2318.4,3400.0,3400.0,3400.0,7.1,6.3,0.0,0.0,0.0,0.0,0.0,6.2,6.7,0.0,0.0,6.7,0.0,81.2,0.0,6.2,0.0,9.9,7.2,0,0.7
2025-04-17_10:43:53,47.0,43.0,43.0,42.0,43.0,48.0,42.0,43.0,43.0,3382.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1140.5,3400.0,3400.0,3400.0,3112.4,3400.0,3400.0,3400.0,4.5,4.5,8.7,0.0,0.0,0.0,0.0,4.5,4.8,4.3,4.3,8.3,0.0,30.0,0.0,0.0,0.0,9.5,4.3,0,0.7
2025-04-17_10:43:53,47.0,43.0,43.0,42.0,43.0,48.0,42.0,43.0,43.0,3312.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2000.1,3400.0,3400.0,3400.0,5.2,4.5,4.5,0.0,0.0,0.0,0.0,8.7,12.5,0.0,0.0,0.0,0.0,37.5,0.0,4.5,4.3,9.1,3.1,0,0.8
2025-04-17_10:43:53,47.0,43.0,43.0,42.0,43.0,48.0,42.0,43.0,43.0,3336.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2383.1,3400.0,3400.0,3400.0,9.4,9.1,9.5,0.0,0.0,13.6,30.4,0.0,9.5,4.5,4.8,0.0,13.6,40.0,4.5,9.1,9.5,13.8,7.7,0,0.9
2025-04-17_10:43:54,47.0,43.0,43.0,42.0,43.0,48.0,42.0,43.0,43.0,3378.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3049.1,3400.0,3400.0,3400.0,5.2,4.5,4.8,8.7,4.5,0.0,4.8,4.8,9.5,4.8,4.5,4.8,0.0,21.7,0.0,0.0,0.0,10.6,4.5,0,0.8
2025-04-17_10:43:54,43.0,42.0,43.0,42.0,43.0,42.0,42.0,43.0,43.0,3357.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2292.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.6,0.0,8.0,0.0,0.0,0.0,0.0,8.3,8.3,4.0,4.2,0.0,0.0,32.0,7.7,0.0,0.0,9.1,3.1,0,0.7
2025-04-17_10:43:54,43.0,42.0,43.0,42.0,43.0,42.0,42.0,43.0,43.0,3249.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,998.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.3,4.2,4.2,4.0,0.0,0.0,0.0,32.0,15.4,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.2,8.8,2.7,0,0.7
2025-04-17_10:43:54,43.0,42.0,43.0,42.0,43.0,42.0,42.0,43.0,43.0,3249.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,998.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.5,7.7,4.2,0.0,4.0,0.0,0.0,29.2,8.3,4.0,0.0,4.0,0.0,0.0,4.0,0.0,11.1,8.8,2.7,0,0.7
2025-04-17_10:43:55,43.0,42.0,43.0,42.0,43.0,42.0,42.0,43.0,43.0,3290.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1639.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,8.9,13.0,8.3,0.0,0.0,4.5,4.3,30.4,16.7,13.6,0.0,12.5,13.0,4.2,13.6,0.0,0.0,13.8,7.7,0,0.9
2025-04-17_10:43:55,43.0,42.0,43.0,42.0,43.0,42.0,42.0,43.0,43.0,3250.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3238.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.6,9.5,4.8,0.0,4.5,9.1,4.3,26.1,0.0,4.8,4.5,9.1,14.3,0.0,0.0,0.0,4.8,7.3,4.0,0,0.8
