Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2025-04-17_10:33:44,54.0,54.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0,3411.6,3586.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.3,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,12.5,11.3,8.1,0,0.7
2025-04-17_10:33:44,54.0,54.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0,3237.4,999.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.5,34.8,4.2,0.0,4.2,0.0,4.3,0.0,0.0,0.0,0.0,4.2,4.2,4.2,0.0,4.3,8.7,8.1,4.9,0,0.7
2025-04-17_10:33:44,54.0,54.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0,3249.4,990.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.8,37.5,4.2,0.0,4.2,0.0,8.3,0.0,0.0,0.0,0.0,4.3,0.0,0.0,8.0,4.3,8.7,7.1,2.7,0,0.8
2025-04-17_10:33:44,54.0,54.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0,3249.2,987.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.8,30.4,0.0,0.0,0.0,0.0,8.3,4.2,0.0,0.0,0.0,7.7,0.0,0.0,4.3,4.2,8.7,9.1,3.1,0,0.8
2025-04-17_10:33:45,54.0,54.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0,3248.8,1000.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1196.1,3400.0,3400.0,3400.0,3400.0,4.8,34.6,4.0,0.0,4.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,12.0,8.7,2.7,0,0.7
2025-04-17_10:33:45,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0,48.0,2991.0,1000.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1411.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.5,31.8,12.5,0.0,0.0,4.0,11.5,8.0,8.0,16.7,0.0,4.2,0.0,4.0,4.0,8.3,12.5,9.1,3.0,0,0.8
2025-04-17_10:33:45,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0,48.0,3215.9,2475.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,10.1,30.4,27.3,4.3,8.3,0.0,4.5,0.0,0.0,9.1,30.4,4.5,19.0,0.0,4.3,8.7,13.0,9.9,4.4,0,0.8
2025-04-17_10:33:45,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0,48.0,3314.6,999.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.0,33.3,0.0,4.3,4.5,8.0,8.7,8.3,4.2,4.2,4.2,8.0,13.0,0.0,0.0,4.3,12.5,6.6,3.5,0,0.8
2025-04-17_10:33:45,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0,48.0,3249.4,1000.0,3400.0,1236.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.0,32.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.2,7.7,0.0,0.0,7.7,8.3,6.3,3.1,0,0.8
2025-04-17_10:33:46,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0,48.0,3369.4,3400.0,3400.0,999.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.7,8.7,0.0,18.2,4.3,0.0,8.7,0.0,0.0,4.3,0.0,4.2,4.3,0.0,0.0,4.5,13.0,6.6,3.4,0,0.9
2025-04-17_10:33:46,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0,47.0,3177.3,3400.0,3400.0,1861.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.2,0.0,0.0,37.5,8.3,0.0,4.5,4.3,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.3,8.7,6.1,3.0,0,0.7
2025-04-17_10:33:46,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0,47.0,3323.8,3400.0,3400.0,2081.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3500.5,7.8,0.0,4.5,28.6,4.8,0.0,0.0,4.3,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,71.4,16.7,13.6,0,0.7
2025-04-17_10:33:46,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0,47.0,3550.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,8.0,0.0,0.0,19.0,4.8,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,100.0,25.4,22.2,0,0.7
2025-04-17_10:33:47,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0,47.0,3431.3,3400.0,3400.0,3900.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.7,0.0,4.5,22.7,4.8,4.8,4.8,4.5,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.8,13.6,11.5,8.1,0,0.7
2025-04-17_10:33:47,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0,47.0,3249.5,3400.0,3400.0,991.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.1,0.0,4.3,30.4,12.5,0.0,4.3,8.3,0.0,0.0,0.0,8.0,4.2,0.0,0.0,4.3,0.0,6.5,2.6,0,0.7
2025-04-17_10:33:47,49.0,49.0,48.0,47.0,48.0,48.0,47.0,48.0,47.0,3393.8,3300.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.4,8.3,4.3,30.4,9.1,0.0,4.3,4.5,0.0,0.0,8.3,4.2,8.7,8.3,0.0,4.3,0.0,9.4,3.4,0,0.8
2025-04-17_10:33:47,49.0,49.0,48.0,47.0,48.0,48.0,47.0,48.0,47.0,3370.6,2930.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.0,20.0,0.0,0.0,17.4,0.0,9.1,4.5,0.0,4.3,0.0,0.0,0.0,0.0,0.0,9.1,0.0,9.4,3.4,0,0.8
