Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2025-04-17_10:45:27,49.0,48.0,48.0,47.0,49.0,48.0,48.0,49.0,48.0,4568.6,4567.4,4567.6,4567.6,4567.9,4568.0,4568.2,4568.3,4568.6,4568.6,4568.8,4568.9,4569.2,4569.2,4569.5,4569.5,4569.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.1,79.0,0,0.7
2025-04-17_10:45:27,49.0,48.0,48.0,47.0,49.0,48.0,48.0,49.0,48.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.6,78.7,0,0.7
2025-04-17_10:45:27,49.0,48.0,48.0,47.0,49.0,48.0,48.0,49.0,48.0,3464.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4438.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,80.9,81.8,81.0,81.0,78.3,81.8,81.8,86.4,81.0,81.0,81.0,81.8,81.8,81.0,81.0,78.3,81.0,69.0,62.9,0,0.7
2025-04-17_10:45:27,49.0,48.0,48.0,47.0,49.0,48.0,48.0,49.0,48.0,3338.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1425.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.9,4.3,9.1,0.0,4.5,17.4,0.0,45.5,4.5,4.5,12.5,4.5,0.0,8.7,8.7,0.0,4.3,8.0,1.9,0,0.8
2025-04-17_10:45:28,44.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0,43.0,3493.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4136.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,28.6,4.3,9.1,9.5,0.0,4.5,4.3,9.1,4.5,0.0,9.0,2.9,0,0.8
2025-04-17_10:45:28,44.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0,43.0,3312.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2005.1,3400.0,3400.0,1191.7,3400.0,1248.5,3400.0,3400.0,5.3,0.0,0.0,0.0,0.0,8.7,0.0,4.2,4.3,30.4,13.0,4.5,12.5,0.0,4.5,0.0,0.0,8.5,2.5,0,0.7
2025-04-17_10:45:28,44.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0,43.0,3249.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,996.9,1000.0,3400.0,1198.0,3400.0,3400.0,3400.0,3400.0,5.3,0.0,0.0,4.2,4.2,4.3,0.0,0.0,0.0,33.3,8.7,8.0,4.3,0.0,8.3,8.0,0.0,8.4,2.4,0,0.7
2025-04-17_10:45:28,44.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0,43.0,2894.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,985.9,3400.0,1000.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.1,0.0,0.0,4.0,4.3,8.3,0.0,0.0,0.0,34.8,8.7,4.2,4.3,0.0,4.3,0.0,0.0,9.0,2.9,0,0.8
2025-04-17_10:45:29,44.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0,43.0,3306.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1897.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,8.7,4.5,34.8,8.7,0.0,4.3,0.0,8.7,4.5,0.0,8.5,2.4,0,0.7
2025-04-17_10:45:29,44.0,43.0,43.0,42.0,43.0,42.0,42.0,42.0,42.0,3351.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1842.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.4,4.2,4.2,0.0,4.2,4.2,0.0,4.3,4.3,34.8,12.5,4.2,4.3,0.0,4.5,4.3,0.0,8.9,2.9,0,0.8
2025-04-17_10:45:29,44.0,43.0,43.0,42.0,43.0,42.0,42.0,42.0,42.0,3310.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,997.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.8,4.2,4.2,0.0,4.2,0.0,0.0,0.0,4.2,30.4,8.7,0.0,0.0,8.0,4.2,4.2,0.0,8.5,2.4,0,0.7
2025-04-17_10:45:29,44.0,43.0,43.0,42.0,43.0,42.0,42.0,42.0,42.0,2962.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1933.3,1460.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,4.5,34.8,9.1,0.0,8.7,0.0,13.0,0.0,0.0,8.4,2.3,0,0.7
2025-04-17_10:45:29,44.0,43.0,43.0,42.0,43.0,42.0,42.0,42.0,42.0,3283.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1539.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,8.1,8.7,0.0,4.5,0.0,14.3,0.0,9.1,4.5,31.8,9.5,9.1,4.8,14.3,4.5,19.0,0.0,9.7,3.7,0,0.8
2025-04-17_10:45:30,44.0,43.0,43.0,42.0,43.0,42.0,42.0,42.0,42.0,3249.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,996.6,3400.0,8.0,8.7,4.3,4.3,4.3,17.4,4.2,9.1,4.3,0.0,13.0,0.0,4.3,22.7,4.8,28.0,0.0,9.9,3.8,0,0.8
2025-04-17_10:45:30,44.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,43.0,3250.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1000.0,3400.0,6.3,4.2,0.0,8.0,11.1,3.8,0.0,8.0,4.2,0.0,12.0,4.0,0.0,8.0,3.8,32.0,4.2,9.0,2.9,0,0.8
2025-04-17_10:45:30,44.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,43.0,3050.5,3400.0,3400.0,3400.0,1121.5,3400.0,3400.0,3400.0,3400.0,1965.5,3400.0,3400.0,3400.0,1621.5,3400.0,1991.5,3875.6,5.3,9.1,4.3,0.0,0.0,0.0,0.0,4.5,4.5,0.0,9.1,0.0,0.0,4.3,0.0,33.3,4.3,8.8,2.7,0,0.8
2025-04-17_10:45:30,44.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,43.0,3307.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1912.9,3400.0,5.3,4.5,0.0,0.0,4.5,0.0,0.0,8.7,8.3,0.0,13.0,4.3,4.3,4.2,0.0,34.8,4.5,8.9,2.8,0,0.7
2025-04-17_10:45:31,44.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,43.0,3313.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,998.0,3400.0,4.8,8.3,0.0,4.2,0.0,0.0,12.0,0.0,4.3,0.0,12.5,0.0,0.0,0.0,4.2,27.3,0.0,9.8,3.7,0,0.8
