Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2025-04-17_10:46:37,47.0,43.0,42.0,47.0,42.0,43.0,41.0,42.0,42.0,3226.2,1079.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2880.7,3400.0,3400.0,3400.0,3400.0,3400.0,5.9,0.0,0.0,0.0,0.0,6.3,0.0,12.5,6.7,0.0,0.0,85.7,0.0,0.0,0.0,0.0,0.0,13.6,7.7,0,0.8
2025-04-17_10:46:37,47.0,43.0,42.0,47.0,42.0,43.0,41.0,42.0,42.0,3399.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3387.8,3400.0,3400.0,3400.0,3400.0,3400.0,4.5,4.5,8.7,0.0,0.0,4.5,4.3,9.1,4.5,4.5,0.0,31.8,0.0,0.0,4.5,0.0,0.0,10.6,4.6,0,0.7
2025-04-17_10:46:37,47.0,43.0,42.0,47.0,42.0,43.0,41.0,42.0,42.0,3249.7,3400.0,3400.0,3400.0,994.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.1,0.0,0.0,0.0,4.3,4.3,0.0,12.5,8.0,0.0,8.0,30.4,0.0,0.0,4.2,4.2,0.0,9.1,3.1,0,0.8
2025-04-17_10:46:38,47.0,43.0,42.0,47.0,42.0,43.0,41.0,42.0,42.0,3099.7,3400.0,3400.0,3400.0,995.0,3400.0,3400.0,1000.0,3400.0,3400.0,1180.9,1000.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.9,0.0,4.5,4.5,26.1,0.0,0.0,13.0,4.5,0.0,0.0,16.7,12.0,4.3,9.1,4.3,4.3,10.0,3.9,0,0.8
2025-04-17_10:46:38,47.0,43.0,42.0,47.0,42.0,43.0,41.0,42.0,42.0,3311.7,3400.0,3400.0,3400.0,1987.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.4,4.3,4.5,8.7,31.8,8.7,0.0,13.6,4.3,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,8.5,2.4,0,0.8
2025-04-17_10:46:38,43.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,41.0,3250.0,3400.0,3400.0,3400.0,1000.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.6,4.3,4.3,4.5,30.4,4.3,0.0,8.7,0.0,4.2,4.2,4.3,0.0,4.3,4.2,0.0,12.0,8.9,2.8,0,0.8
2025-04-17_10:46:38,43.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,41.0,3176.9,3400.0,3400.0,3400.0,1853.3,3400.0,3400.0,3400.0,1363.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.0,0.0,0.0,8.7,37.5,4.3,0.0,16.7,4.3,0.0,4.5,4.3,0.0,0.0,4.3,4.3,4.3,8.8,2.7,0,0.8
2025-04-17_10:46:38,43.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,41.0,3309.7,3400.0,3400.0,3400.0,997.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.6,0.0,4.2,4.2,27.3,8.3,4.2,8.7,8.3,4.3,8.0,12.0,0.0,4.3,8.7,8.3,0.0,6.4,2.4,0,0.8
2025-04-17_10:46:39,43.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,41.0,2935.8,3400.0,3400.0,3400.0,1937.6,3400.0,1361.0,3400.0,3400.0,1461.5,3400.0,3400.0,3400.0,3400.0,1267.8,3400.0,3400.0,6.4,4.2,4.3,4.3,34.8,4.5,4.2,9.1,4.5,8.7,4.5,4.5,4.3,0.0,9.1,4.5,0.0,6.3,3.2,0,0.8
2025-04-17_10:46:39,43.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,41.0,3304.0,3400.0,1445.4,3400.0,1863.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.1,0.0,0.0,0.0,37.5,4.5,0.0,13.0,4.5,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,6.1,3.0,0,0.8
