Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2025-04-17_09:32:16,43.0,39.0,38.0,43.0,38.0,37.0,37.0,38.0,38.0,3412.3,3400.0,3400.0,3596.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.1,0.0,0.0,91.7,0.0,7.1,0.0,0.0,0.0,7.7,0.0,0.0,7.1,0.0,0.0,7.1,7.1,17.1,11.0,0,0.8
2025-04-17_09:32:16,43.0,39.0,38.0,43.0,38.0,37.0,37.0,38.0,38.0,3424.4,3400.0,3400.0,3791.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.0,0.0,4.3,30.4,0.0,0.0,4.3,8.7,4.5,13.0,0.0,0.0,0.0,8.3,0.0,4.5,0.0,12.0,5.9,0,0.7
2025-04-17_09:32:16,43.0,39.0,38.0,43.0,38.0,37.0,37.0,38.0,38.0,3324.8,3400.0,3400.0,2196.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.4,0.0,0.0,39.1,4.5,0.0,0.0,4.8,23.8,9.5,8.7,4.5,4.5,0.0,4.5,9.5,4.5,12.1,6.0,0,0.8
2025-04-17_09:32:17,43.0,39.0,38.0,43.0,38.0,37.0,37.0,38.0,38.0,2974.0,3400.0,3400.0,999.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1000.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.0,0.0,8.0,20.8,0.0,4.2,0.0,4.2,12.5,8.3,17.4,4.0,0.0,0.0,12.5,8.0,4.0,8.8,4.0,0,0.8
2025-04-17_09:32:17,43.0,39.0,38.0,43.0,38.0,37.0,37.0,38.0,38.0,3123.9,3400.0,3400.0,997.6,3400.0,1000.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1000.0,5.3,0.0,0.0,31.8,0.0,4.3,0.0,8.3,4.3,8.3,12.0,4.2,0.0,0.0,0.0,4.3,4.2,4.2,2.5,0,0.8
2025-04-17_09:32:17,38.0,37.0,38.0,37.0,38.0,37.0,37.0,38.0,37.0,3075.3,3400.0,3400.0,1955.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1523.6,3400.0,4.2,0.0,4.3,34.8,0.0,4.5,0.0,4.5,4.3,4.8,0.0,0.0,4.3,4.2,0.0,4.3,0.0,4.2,2.5,0,0.7
2025-04-17_09:32:17,38.0,37.0,38.0,37.0,38.0,37.0,37.0,38.0,37.0,3550.1,3400.0,4178.3,4601.1,4254.3,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,40.4,34.8,33.3,63.6,34.8,36.4,78.3,34.8,36.4,36.4,36.4,36.4,39.1,36.4,36.4,36.4,34.8,38.4,36.8,0,0.8
2025-04-17_09:32:17,38.0,37.0,38.0,37.0,38.0,37.0,37.0,38.0,37.0,3475.0,3400.0,3400.0,4600.0,3400.0,3400.0,4196.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.9,0.0,4.8,15.0,4.8,0.0,80.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,19.1,0,0.8
2025-04-17_09:32:18,38.0,37.0,38.0,37.0,38.0,37.0,37.0,38.0,37.0,3337.0,3400.0,3400.0,4279.5,3400.0,3400.0,3695.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.3,0.0,0.0,20.8,0.0,0.0,55.0,0.0,0.0,4.8,0.0,0.0,0.0,4.8,0.0,0.0,0.0,17.1,14.9,0,0.8
2025-04-17_09:32:18,38.0,37.0,38.0,37.0,38.0,37.0,37.0,38.0,37.0,3452.5,3400.0,3400.0,3728.5,3400.0,3400.0,3911.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,37.5,36.4,33.3,50.0,33.3,33.3,76.2,33.3,36.4,36.4,33.3,35.0,33.3,33.3,30.0,30.0,33.3,32.6,30.6,0,0.9
2025-04-17_09:32:18,50.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,50.0,3550.1,4600.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.4,13.6,0.0,0.0,0.0,4.3,4.3,4.2,90.9,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,24.4,22.3,0,0.8
2025-04-17_09:32:18,50.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,50.0,3524.5,4532.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4259.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,8.1,13.6,0.0,0.0,0.0,0.0,0.0,4.8,95.2,4.5,4.8,0.0,4.5,0.0,0.0,0.0,0.0,22.0,19.7,0,1.0
2025-04-17_09:32:19,50.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,50.0,3448.4,3626.3,3400.0,3400.0,3400.0,3400.0,3400.0,3934.8,3947.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,8.4,25.0,0.0,0.0,0.0,4.8,4.8,0.0,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,15.4,0,0.8
2025-04-17_09:32:19,50.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,50.0,3550.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.6,14.3,0.0,0.0,0.0,4.8,0.0,4.8,100.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,25.8,22.5,0,0.7
2025-04-17_09:32:19,50.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,50.0,3550.0,4600.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4.8,4.8,4.5,0.0,0.0,0.0,0.0,26.2,23.0,0,0.7
2025-04-17_09:32:19,53.0,40.0,40.0,39.0,40.0,39.0,39.0,39.0,53.0,3550.0,4600.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,9.3,15.0,9.1,0.0,0.0,4.8,0.0,0.0,100.0,0.0,0.0,0.0,4.8,5.0,0.0,0.0,0.0,27.4,24.3,0,0.7
2025-04-17_09:32:19,53.0,40.0,40.0,39.0,40.0,39.0,39.0,39.0,53.0,3550.1,4600.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,9.2,17.4,4.5,4.3,0.0,4.8,0.0,0.0,100.0,4.5,4.8,0.0,0.0,0.0,9.1,0.0,0.0,29.9,26.8,0,0.7
2025-04-17_09:32:20,53.0,40.0,40.0,39.0,40.0,39.0,39.0,39.0,53.0,3550.0,4600.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,8.4,14.3,0.0,0.0,0.0,4.5,4.5,4.8,100.0,0.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,27.5,24.3,0,0.7
2025-04-17_09:32:20,53.0,40.0,40.0,39.0,40.0,39.0,39.0,39.0,53.0,3550.0,4600.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.8,19.0,4.8,0.0,0.0,4.8,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,26.2,23.1,0,0.7
2025-04-17_09:32:20,53.0,40.0,40.0,39.0,40.0,39.0,39.0,39.0,53.0,3550.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,8.2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.5,0.0,0.0,4.8,0.0,0.0,26.6,23.5,0,0.7
2025-04-17_09:32:20,53.0,40.0,40.0,39.0,39.0,39.0,39.0,40.0,53.0,3550.0,4600.0,3400.0,3400.0,3400.0,3400.0,4509.9,3400.0,4600.0,3400.0,3400.0,4446.1,3400.0,3400.0,3400.0,3400.0,3400.0,8.2,20.0,4.5,0.0,0.0,0.0,4.8,0.0,100.0,0.0,0.0,4.5,0.0,4.8,4.8,0.0,0.0,26.6,23.6,0,0.7
2025-04-17_09:32:20,53.0,40.0,40.0,39.0,39.0,39.0,39.0,40.0,53.0,3550.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,8.2,18.2,0.0,0.0,0.0,0.0,0.0,4.8,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,26.6,23.5,0,0.7
2025-04-17_09:32:21,53.0,40.0,40.0,39.0,39.0,39.0,39.0,40.0,53.0,3550.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,10.9,40.0,0.0,0.0,9.5,0.0,0.0,0.0,100.0,4.8,0.0,0.0,0.0,0.0,9.1,0.0,0.0,32.6,27.7,0,0.9
2025-04-17_09:32:21,53.0,40.0,40.0,39.0,39.0,39.0,39.0,40.0,53.0,3550.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,8.7,23.8,4.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.2,24.3,0,0.7
