Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2025-04-17_11:08:28,47.0,47.0,44.0,45.0,44.0,43.0,43.0,44.0,44.0,3295.5,1728.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.3,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,5.9,0.0,0.0,5.9,11.3,5.4,0,0.7
2025-04-17_11:08:28,47.0,47.0,44.0,45.0,44.0,43.0,43.0,44.0,44.0,3249.3,988.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.5,28.0,4.2,4.2,8.3,0.0,8.3,4.2,0.0,0.0,0.0,0.0,0.0,8.7,0.0,4.2,0.0,10.5,4.4,0,0.7
2025-04-17_11:08:29,47.0,47.0,44.0,45.0,44.0,43.0,43.0,44.0,44.0,3249.0,984.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.3,37.5,4.2,0.0,4.3,4.2,0.0,4.2,0.0,0.0,4.2,0.0,4.0,4.3,0.0,0.0,8.3,8.7,2.7,0,0.8
2025-04-17_11:08:29,47.0,47.0,44.0,45.0,44.0,43.0,43.0,44.0,44.0,3206.2,1398.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.5,31.8,0.0,0.0,4.3,0.0,8.3,0.0,26.1,0.0,0.0,8.3,0.0,4.3,4.3,8.3,4.3,10.2,4.1,0,0.8
2025-04-17_11:08:29,47.0,47.0,44.0,45.0,44.0,43.0,43.0,44.0,44.0,3189.8,2016.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.7,34.8,8.7,8.3,4.3,0.0,0.0,4.2,4.5,0.0,4.3,0.0,0.0,4.3,0.0,0.0,8.3,8.5,2.4,0,0.8
2025-04-17_11:08:29,45.0,43.0,44.0,44.0,43.0,43.0,44.0,43.0,44.0,3250.0,1000.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.5,32.0,12.0,4.2,0.0,0.0,4.3,0.0,4.3,0.0,0.0,4.3,0.0,0.0,4.2,0.0,0.0,8.5,2.5,0,0.7
2025-04-17_11:08:30,45.0,43.0,44.0,44.0,43.0,43.0,44.0,43.0,44.0,3182.1,998.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1351.7,5.6,31.8,9.1,4.3,4.3,0.0,4.3,8.3,0.0,4.2,0.0,8.3,4.2,0.0,4.3,4.0,4.2,8.5,2.4,0,0.8
2025-04-17_11:08:30,45.0,43.0,44.0,44.0,43.0,43.0,44.0,43.0,44.0,2971.6,1435.4,1017.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.6,26.1,21.7,0.0,12.5,0.0,12.5,8.3,4.2,4.2,8.7,0.0,8.7,4.3,13.0,0.0,4.3,13.7,8.8,0,0.8
2025-04-17_11:08:30,45.0,43.0,44.0,44.0,43.0,43.0,44.0,43.0,44.0,3379.3,3069.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1183.2,3400.0,3400.0,1198.7,8.7,23.8,14.3,0.0,9.5,0.0,0.0,10.0,0.0,0.0,22.7,13.0,8.7,13.0,4.5,0.0,9.5,7.0,3.8,0,0.9
2025-04-17_11:08:30,45.0,43.0,44.0,44.0,43.0,43.0,44.0,43.0,44.0,3312.6,2001.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.6,31.8,0.0,4.3,4.3,0.0,0.0,8.7,4.3,0.0,8.7,4.5,0.0,4.8,4.3,0.0,4.5,6.1,2.9,0,0.8
2025-04-17_11:08:30,45.0,45.0,44.0,44.0,43.0,43.0,43.0,44.0,44.0,3308.9,1942.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.7,31.8,0.0,0.0,4.5,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,8.3,4.3,5.8,2.6,0,0.7
2025-04-17_11:08:31,45.0,45.0,44.0,44.0,43.0,43.0,43.0,44.0,44.0,3249.5,991.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.5,29.2,8.3,4.3,4.2,0.0,0.0,8.7,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,4.3,6.7,3.5,0,0.9
2025-04-17_11:08:31,45.0,45.0,44.0,44.0,43.0,43.0,43.0,44.0,44.0,3126.9,996.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.4,33.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,4.2,4.2,0.0,0.0,4.2,0.0,0.0,0.0,5.9,2.7,0,0.7
2025-04-17_11:08:31,45.0,45.0,44.0,44.0,43.0,43.0,43.0,44.0,44.0,3305.5,1888.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.0,34.8,0.0,0.0,8.7,4.2,0.0,13.0,4.2,0.0,0.0,4.3,0.0,0.0,0.0,0.0,8.3,5.7,2.6,0,0.7
