Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2025-04-10_11:04:34,49.0,51.0,48.0,47.0,46.0,48.0,47.0,48.0,47.0,3493.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4898.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,7.4,0,0.6
2025-04-10_11:04:34,49.0,51.0,48.0,47.0,46.0,48.0,47.0,48.0,47.0,3491.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4869.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,7.0,0,0.6
2025-04-10_11:04:35,49.0,51.0,48.0,47.0,46.0,48.0,47.0,48.0,47.0,3493.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4897.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,9.9,0,0.7
2025-04-10_11:04:35,49.0,51.0,47.0,47.0,46.0,49.0,47.0,49.0,48.0,3493.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4890.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,4.5,14.1,8.1,0,0.6
2025-04-10_11:04:35,49.0,51.0,47.0,47.0,46.0,49.0,47.0,49.0,48.0,3493.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4891.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,7.0,0,0.6
2025-04-10_11:04:35,49.0,51.0,47.0,47.0,46.0,49.0,47.0,49.0,48.0,3493.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4895.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.1,0,0.6
2025-04-10_11:04:35,49.0,51.0,47.0,47.0,46.0,49.0,47.0,49.0,48.0,3493.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4892.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,7.2,0,0.6
2025-04-10_11:04:36,49.0,51.0,47.0,47.0,46.0,49.0,47.0,49.0,48.0,3493.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4897.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,12.9,6.9,0,0.6
2025-04-10_11:04:36,49.0,49.0,48.0,48.0,46.0,49.0,47.0,49.0,48.0,3493.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4887.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,12.9,7.0,0,0.6
2025-04-10_11:04:36,49.0,49.0,48.0,48.0,46.0,49.0,47.0,49.0,48.0,3493.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4897.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,7.3,0,0.6
